id,score,num_words
20220728,0.47849768490545785,5253
20220729,0.5568773916737745,1616
20220801,0.4576668970523764,4684
20220802,0.6884306436436698,5183
20220803,0.5111120644647119,4324
20220804,0.4033403120457296,5660
20220805,0.6994632258044239,4813
20220808,0.778688319586407,5927
20220809,0.5766842314453042,7691
20220810,0.4926418765821139,4593
20220811,0.8066101522407894,5699
20220812,0.5816663699329282,3674
20220815,0.5284914777937554,4935
20220816,0.6428934386835152,6263
20220817,0.6118488536658608,5712
20220818,0.5353098595688858,6059
20220819,0.9331540820734322,6718
20220822,0.8994523565290451,5139
20220823,0.39481487054326375,4863
20220824,0.363671346836872,4206
20220825,0.6464061907047433,5323
20220826,0.4777531345380477,5206
20220829,0.49365605936610757,3951
20220830,0.5628598149983977,4871
20220831,0.5131853075443606,3735
20220902,0.9372045683169251,7300
20220905,0.5605261843920163,4605
20220906,0.3940370446948334,6945
20220907,0.500799542896928,3303
20220908,0.706296852464143,5435
20220909,0.890233242165568,4468
20220912,0.8761642953208787,4777
20220913,0.9077170431581617,5115
20220914,0.9222241732920176,4014
20220915,0.41912308391794356,5349
20220919,0.5610318370097649,5439
20220920,0.42614390429103793,6631
20220921,0.5469034412376226,4705
20220922,0.7318006872391984,5167
20220923,0.591246586020522,4862
20220926,0.4196438895836268,4399
20220927,0.5628598149983977,5349
20220928,0.890233242165568,5048
20220929,0.6455758649023573,5624
20220930,0.2842914776804285,2957
20221003,0.8695129338074288,4618
20221004,0.39343037175752016,5699
20221005,0.7876329648028485,4696
20221006,0.801979197118634,6432
20221007,0.26757145152818024,1629
20221010,0.7310061165074948,4009
20221011,0.7810460113961756,5550
20221012,0.3857819090777483,4792
20221013,0.8007408716740787,5524
20221014,0.46210015847036545,4735
20221017,0.8953190948479453,6565
20221018,0.5602535519780638,4758
20221019,0.8882463255408201,4934
20221020,0.8011504631515866,5932
20221021,0.6216231512158912,3598
20221024,0.7814944191661708,5591
20221025,0.9003868250972368,6325
20221026,0.5895940160413153,5018
20221027,0.8953190948479453,7396
20221028,0.7525899343123861,5973
20221031,0.46417150359249504,4963
20221101,0.42145665329988874,4853
20221103,0.8724647475451102,6209
20221104,0.7538894841930412,4921
20221107,0.8943846262797535,5656
20221108,0.6424736227251786,7460
20221109,0.367633578055727,4134
20221110,0.6382455243925602,6643
20221111,0.8882460806430758,6764
20221114,0.4987149120721648,5748
20221115,0.7201497994982721,5026
20221116,0.46356483065518184,3254
20221117,0.5620703871193263,6443
20221118,0.38166496370886904,6039
20221121,0.4692273563011833,6021
20221122,0.7771394638019534,5245
20221123,0.8134041666903519,4963
20221124,0.6382455243925602,6216
20221128,0.502006460205764,5225
20221129,0.5205638316853684,4941
20221130,0.8984761328954332,3315
20221201,0.7771394638019534,5846
20221202,0.41217239613640155,3578
20221205,0.8383294305442639,4623
20221206,0.39731671528782936,5137
20221207,0.3827820953821647,5592
20221208,0.6372284028356336,5969
20221209,0.6427066429289746,6398
20221213,0.20169565726285993,5963
20221214,0.3760296217124959,3315
20221215,0.357413658447544,4496
20221216,0.4231046926708241,5541
20221219,0.611598751844393,5493
20221220,0.6506843706260914,7071
20221221,0.7489046518302288,4410
20221222,0.5433061994945768,6735
20221223,0.9040863728730054,7186
20221226,0.35937960570292776,7087
20221227,0.34538535267028025,4995
20221228,0.021361250371751156,41
20221230,0.44016273893477953,4140
20230102,0.345304230292448,6372
20230105,0.45644644914316235,2986
20230109,0.8496075839182144,5500
20230112,0.5576556154810395,7168
20230113,0.35557879270985004,2925
20230116,0.8396122661538638,6629
20230117,0.8117727191415997,6272
20230118,0.5681838307372031,5295
20230120,0.8301366214031284,6584
20230123,0.786919455224541,6424
20230124,0.3671321805362874,5001
20230125,0.502006460205764,6223
20230126,0.4921590606790306,6561
20230127,0.6340927933407806,3163
20230130,0.5827177771740707,6154
20230131,0.5608274698420637,3758
20230201,0.6466610068077907,3692
20230202,0.5172918141468849,4199
20230203,0.7097897065436386,4041
20230206,0.7507325685944254,4929
20230207,0.5540926594222096,6790
20230208,0.252027056997921,5808
20230209,0.4477630792077769,1439
20230210,0.5222196465596883,4115
20230213,0.5199572199724912,5301
20230214,0.9278065561511644,5662
20230215,0.552631477030251,4825
20230216,0.8771814168778053,5002
20230217,0.9335738980317688,5358
20230220,0.8139404927505864,7959
20230221,0.7796227881545988,3480
20230222,0.4298818397882412,3914
20230223,0.43756890447497393,4610
20230224,0.6554704684693238,3306
20230227,0.4055171162590412,3725
20230228,0.7866700880963063,7595
20230301,0.690156499272888,2824
20230302,0.46210361765100505,4166
20230303,0.6716776175203637,4561
20230306,0.5519458245703689,5307
20230307,0.6696534764384671,6013
20230308,0.660895504527694,5139
20230309,0.7667793096228838,3341
20230313,0.7105052977527735,5841
20230314,0.2875756482694778,5100
20230315,0.8117727191415997,4363
20230316,0.8496075839182144,5903
20230317,0.7936317350519103,4445
20230320,0.7876329648028485,7917
20230321,0.571096705733525,4912
20230322,0.9229788256913841,5653
20230323,0.282352071218094,2769
20230324,0.463499320508555,3766
20230327,0.9031519043048136,7853
20230328,0.7100854817944369,6733
20230331,0.8797615370639245,3762
20230403,0.49627842441313574,5519
20230404,0.6323891621818666,7384
20230405,0.5894574243243766,5920
20230410,0.5479835627392959,6713
20230411,0.6893651122118616,5640
20230412,0.4926418765821139,4762
20230413,0.8714140749972008,4048
20230414,0.8023990130769705,6230
20230417,0.8366123300094079,6301
20230418,0.7687921241841019,5483
20230419,0.4919127547726009,6197
20230420,0.6117855475989337,3197
20230421,0.4207711232888789,3286
20230428,0.7806399097115254,7659
20230501,0.7446486351547488,9370
20230502,0.698340430870789,6342
20230503,0.4866178818653789,3621
20230504,0.5311244346682288,6184
20230505,0.73320719620972,5649
20230508,0.8183392848110512,6557
20230509,0.6242055979305822,4747
20230510,0.3262925122725468,2298
20230511,0.544849238957601,5535
20230512,0.8440253235079398,6382
20230515,0.36206448089921384,7579
20230516,0.8915875266920964,6722
20230517,0.49323918218070384,5196
20230518,0.552631477030251,4238
20230519,0.38878251869100117,4522
20230522,0.6439434377626274,4412
20230523,0.3185209272517782,4351
20230524,0.552670783118227,5448
20230525,0.866766283155118,5608
20230526,0.6578124868234507,5278
20230529,0.5522509671598905,5939
20230530,0.42145665329988874,5242
20230531,0.3881852130924112,3685
20230601,0.6169753593738083,4449
20230602,0.4723321392924601,4005
20230605,0.5513894168950936,4462
20230606,0.7103091346595096,3218
20230607,0.4131486809944495,4125
20230608,0.3732248384581083,6914
20230609,0.6827222608950295,3821
20230612,0.6424736227251786,6586
20230613,0.6690970687631917,5971
20230614,0.18446668767942276,3706
20230615,0.8976106642667259,4165
20230616,0.7336767876346056,2988
20230619,0.8366123300094079,6335
20230620,0.7100854817944369,7240
20230621,0.7842705799966817,4424
20230623,0.6916034163712353,4641
20230626,0.3998036212699866,4118
20230627,0.5907086681249489,4796
20230628,0.7176043323429854,5157
20230629,0.6789499784891743,5174
20230630,0.6295635932314231,5619
20230703,0.7423571269604041,5142
20230704,0.8205398747177877,6183
20230705,0.508632046231616,4143
20230706,0.44416709256567116,3978
20230707,0.8350167599802101,4633
20230710,0.5205638316853684,6688
20230711,0.8376180025967838,5763
20230713,0.5852971626669567,4786
20230714,0.7889872493293768,6335
20230717,0.7872515977903826,4440
20230718,0.8292706017544963,7157
20230720,0.8684142613016173,4313
20230721,0.5291680690370947,6085
20230725,0.7671441460376027,6123
20230726,0.3514142453419032,3814
20230727,0.8668824871348355,4821
20230728,0.7802187468155946,4861
20230731,0.7797054411433336,5229
20230801,0.9248066200067085,7293
20230802,0.8042542359396677,5623
20230803,0.7497981000262336,5172
20230804,0.752280138665721,3585
20230807,0.4930523864261632,4397
20230808,0.40219758855814425,5868
20230809,0.7490845904479262,6169
20230810,0.7791235641026407,4885
20230811,0.5246051342634462,3676
20230815,0.7527979137218173,4530
20230816,0.1268618402418103,4017
20230817,0.7822854388805807,5036
20230818,0.7915673695154961,3446
20230821,0.7212170026439283,5390
20230822,0.32058881319326815,6603
20230823,0.7985033022079381,7053
20230824,0.640921644494484,3922
20230825,0.8684142613016173,5998
20230828,0.7797054411433336,5931
20230829,0.6539168984032905,6356
20230830,0.42017381769028894,5191
20230831,0.7594997241706134,5101
20230904,0.5757053139365039,2657
20230905,0.9248066200067085,5768
20230906,0.6422868269706381,4282
20230907,0.45802365184153015,4024
20230908,0.7785721156066896,4500
20230913,0.22484251961527096,3717
20230914,0.31564696038459783,3616
20230918,0.528911293752092,5928
20230921,0.42232056070547547,5179
20230926,0.49365605936610757,6337
20230927,0.3339898014401083,5034
20230928,0.7839166415315885,4815
20230929,0.5605211639882561,4811
20231002,0.7889872493293768,6411
20231003,0.38690121421852547,5792
20231004,0.5966320710931718,4899
20231005,0.3881852130924112,4174
20231006,0.751152384552762,3850
20231009,0.519646199837104,6655
20231010,0.3907649353196958,5613
20231011,0.2534469128955123,3407
20231013,0.6235159046579175,4251
20231017,0.489158695963522,5256
20231018,0.4971029951185283,5517
20231019,0.17827219821425883,4421
20231020,0.4786901133081196,4376
20231024,0.49605232257061904,5181
20231026,0.9382216898738517,6090
20231027,0.798699465301202,5555
20231030,0.7889872493293768,7619
20231031,0.830556437361465,5156
20231101,0.8370321459677444,5056
20231103,0.841260244300363,4604
20231106,0.5112988602192525,6588
20231108,0.5127644507706104,7739
20231109,0.5866794267607827,5799
20231110,0.8389267361428538,5541
20231113,0.9298743502560002,5894
20231114,0.7091510132262451,9378
20231115,0.2826130097647515,3358
20231121,0.8730620531437001,5560
20231122,0.7796227881545988,3972
20231123,0.7343248482907224,5496
20231124,0.8678169557030273,6470
20231127,0.5818531656874688,4787
20231128,0.5433598321006002,4720
20231129,0.7822854388805807,6053
20231130,0.7504779973891224,5224
20231201,0.4667515013297421,2668
20231204,0.6926652929909509,5802
20231205,0.7918039407365858,4490
20231206,0.3241796263705235,4537
20231207,0.7077518511880556,4458
20231208,0.5496315408857951,4565
20231211,0.7806399097115254,5747
20231213,0.7604817029012187,6880
20231214,0.7802170937558199,6244
20231215,0.47394877052767626,5244
20231218,0.7782901158540138,6228
20231219,0.6112399154244119,5051
20231220,0.6929153948124187,5504
20231221,0.4497975366071564,3480
20231222,0.7311836061477482,6121
20231226,0.9031519043048136,5256
20231229,0.3597472584417073,6617
20240102,0.8678996086917621,6038
20240103,0.3850349709573303,3901
20240104,0.43822921001831067,6151
20240105,0.1884900514977234,4915
20240108,0.22925003615788003,4097
20240109,0.6156054013916384,6443
20240110,0.8906530581239046,5874
20240111,0.5231832579594636,5479
20240112,0.5728202960586075,3919
20240115,0.5331392696358382,5296
20240117,0.29870701605787897,4930
20240118,0.5456204831791506,5523
20240119,0.6539857146694666,4372
20240122,0.890233242165568,5736
20240124,0.39907082599430765,3555
20240125,0.7302073825141363,5889
20240126,0.8513246844530704,4842
20240129,0.4144209553888221,6676
20240131,0.4727113022252264,7274
20240201,0.5583988189108554,5701
20240202,0.8050567658480643,4985
20240206,0.3614041753558771,5904
20240208,0.546109543974716,5161
20240212,0.26147285483605764,5451
20240213,0.2820919592013239,4940
20240214,0.3618776545324552,6419
20240215,0.7865587208470408,6998
20240216,0.26617850377025487,5537
