conference_id,date,url
202310101059,2023/10/10,https://lopezobrador.org.mx/2023/10/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1059/
202310051056,2023/10/05,https://lopezobrador.org.mx/2023/10/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1056/
202310061057,2023/10/06,https://lopezobrador.org.mx/2023/10/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1057/
202309181043,2023/09/18,https://lopezobrador.org.mx/2023/09/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1043/
202309281051,2023/09/28,https://lopezobrador.org.mx/2023/09/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1051/
202309291052,2023/09/29,https://lopezobrador.org.mx/2023/09/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1052/
202309131041,2023/09/13,https://lopezobrador.org.mx/2023/09/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1041/
202309261049,2023/09/26,https://lopezobrador.org.mx/2023/09/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1049/
202309211046,2023/09/21,https://lopezobrador.org.mx/2023/09/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1046/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
202309141042,2023/09/14,https://lopezobrador.org.mx/2023/09/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1042/
202309271050,2023/09/27,https://lopezobrador.org.mx/2023/09/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1050/
202308311035,2023/08/31,https://lopezobrador.org.mx/2023/08/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1035/
202309081040,2023/09/08,https://lopezobrador.org.mx/2023/09/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1040/
202309061038,2023/09/06,https://lopezobrador.org.mx/2023/09/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1038/
202309051037,2023/09/05,https://lopezobrador.org.mx/2023/09/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1037/
202308281032,2023/08/28,https://lopezobrador.org.mx/2023/08/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1032/
202309041036,2023/09/04,https://lopezobrador.org.mx/2023/09/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1036/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
202308291033,2023/08/29,https://lopezobrador.org.mx/2023/08/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1033/
202309071039,2023/09/07,https://lopezobrador.org.mx/2023/09/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1039/
202308301034,2023/08/30,https://lopezobrador.org.mx/2023/08/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1034/
202308151024,2023/08/15,https://lopezobrador.org.mx/2023/08/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1024/
202308241031,2023/08/24,https://lopezobrador.org.mx/2023/08/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1031/
202308221029,2023/08/22,https://lopezobrador.org.mx/2023/08/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1029/
202308181027,2023/08/18,https://lopezobrador.org.mx/2023/08/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1027/
202308141023,2023/08/14,https://lopezobrador.org.mx/2023/08/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1023/
202308111022,2023/08/11,https://lopezobrador.org.mx/2023/08/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1022/
202308171026,2023/08/17,https://lopezobrador.org.mx/2023/08/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1026/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
